datetime,machineID,component,parts_cost_Jt,labor_hours,labor_cost_Jt,total_repair_cost_Jt,downtime_hours,replacement_cost_Jt,is_replacement
2015-07-20 15:18:53,44,comp3,10.6,6.6,5.3,15.9,7.9,119.53,0
2015-07-21 03:42:58,26,comp3,23.76,11.2,8.92,32.68,12.9,53.07,0
2015-07-21 08:12:19,60,comp4,37.65,18.3,14.66,52.31,22.1,71.41,0
2015-07-21 13:05:36,58,comp3,19.28,15.2,12.19,31.47,15.9,69.17,0
2015-07-21 22:00:31,22,comp2,54.99,14.5,11.6,66.59,17.1,76.2,0
2015-07-22 10:51:59,32,comp2,51.11,19.8,15.86,66.97,22.0,72.95,0
2015-07-22 12:16:39,89,comp2,58.02,15.0,12.0,70.03,17.4,64.5,0
2015-07-22 15:01:55,41,comp1,22.01,19.5,15.61,37.62,23.4,49.76,0
2015-07-22 22:43:44,51,comp3,12.39,28.0,22.41,34.8,30.4,178.84,0
2015-07-23 00:41:17,10,comp4,34.09,16.7,13.35,47.44,17.5,101.22,0
2015-07-23 17:58:12,49,comp3,19.91,20.4,16.32,36.23,22.2,152.1,0
2015-07-24 06:13:09,65,comp4,32.31,20.1,16.09,48.39,21.6,43.99,0
2015-07-24 07:28:21,86,comp3,14.65,12.6,10.12,24.77,15.0,87.6,0
2015-07-25 10:05:04,12,comp2,105.82,6.4,5.12,110.94,8.1,88.33,0
2015-07-26 00:27:25,98,comp4,36.39,11.7,9.34,45.73,15.4,71.36,0
2015-07-26 01:08:53,90,comp2,110.81,8.2,6.54,117.35,10.8,77.17,0
2015-07-26 03:54:09,77,comp3,8.13,26.2,20.95,29.08,29.9,71.03,0
2015-07-26 04:33:03,47,comp2,38.59,11.8,9.48,48.07,13.4,120.42,0
2015-07-26 06:30:28,28,comp3,4.98,18.1,14.45,19.43,20.9,81.19,0
2015-07-26 06:49:44,68,comp3,11.36,19.2,15.39,26.76,19.8,149.59,0
2015-07-26 21:32:44,40,comp2,52.56,4.7,3.77,56.33,7.8,90.64,0
2015-07-27 05:43:13,67,comp1,34.66,24.9,19.89,54.55,28.1,53.1,0
2015-07-27 10:23:35,36,comp1,16.84,6.2,4.96,21.8,8.0,163.29,0
2015-07-27 10:29:59,49,comp4,45.79,16.7,13.33,59.12,19.7,66.78,0
2015-07-28 05:53:34,20,comp4,56.42,15.3,12.26,68.68,18.5,169.38,0
2015-07-28 06:32:43,3,comp2,47.27,21.5,17.24,64.51,24.8,47.1,0
2015-07-28 09:12:59,77,comp3,11.87,22.9,18.35,30.21,24.8,98.29,0
2015-07-28 18:17:51,81,comp2,77.58,19.8,15.82,93.41,22.3,72.74,0
2015-07-28 19:06:57,11,comp3,14.49,3.2,2.6,17.08,6.0,69.4,0
2015-07-29 00:08:06,41,comp3,7.13,4.4,3.49,10.61,6.7,90.62,0
2015-07-29 00:34:45,35,comp1,12.77,9.4,7.49,20.26,10.2,130.22,0
2015-07-29 02:44:10,22,comp2,45.32,13.3,10.64,55.96,16.9,158.27,0
2015-07-29 03:56:05,63,comp1,21.19,20.3,16.26,37.45,22.2,154.81,0
2015-07-29 11:38:40,76,comp1,9.72,5.0,3.97,13.69,7.3,95.44,0
2015-07-29 11:44:59,38,comp4,18.86,16.4,13.15,32.02,18.7,138.0,0
2015-07-29 16:59:34,57,comp3,9.74,26.9,21.51,31.25,27.5,70.79,0
2015-07-29 18:35:01,32,comp3,17.48,20.1,16.1,33.58,23.1,103.91,0
2015-07-29 18:57:32,82,comp3,7.34,13.5,10.81,18.15,14.9,122.99,0
2015-07-29 19:10:22,86,comp1,25.03,28.6,22.88,47.91,32.6,124.44,0
2015-07-29 22:38:41,5,comp4,56.87,13.0,10.4,67.27,14.1,61.98,0
2015-07-30 02:38:05,67,comp4,46.21,15.0,11.98,58.19,17.3,98.64,0
2015-07-30 13:37:32,9,comp3,12.85,8.3,6.62,19.47,10.8,164.23,0
2015-07-30 17:30:08,33,comp3,6.21,24.0,19.17,25.39,25.0,74.76,0
2015-07-30 23:09:30,12,comp4,49.87,24.5,19.63,69.49,26.5,160.08,0
2015-07-31 01:08:07,63,comp4,28.52,5.8,4.65,33.17,7.3,115.9,0
2015-07-31 10:47:22,83,comp2,61.01,18.8,15.05,76.05,22.1,116.75,0
2015-07-31 11:41:21,53,comp1,11.35,7.1,5.66,17.01,9.8,113.78,0
2015-08-01 02:19:19,35,comp4,24.18,17.0,13.64,37.82,20.6,114.2,0
2015-08-01 06:39:50,71,comp2,34.58,15.2,12.12,46.7,15.8,84.47,0
2015-08-01 18:32:12,30,comp4,15.27,8.5,6.82,22.08,10.4,133.87,0
2015-08-01 23:03:08,90,comp2,79.13,30.8,24.67,103.8,31.7,171.51,0
2015-08-02 07:05:53,60,comp2,85.3,10.1,8.05,93.35,12.0,105.23,0
2015-08-02 15:16:19,59,comp1,28.73,5.1,4.06,32.79,8.1,123.04,0
2015-08-02 17:24:13,5,comp2,39.18,6.2,4.99,44.17,9.4,93.88,0
2015-08-02 17:59:32,47,comp4,33.18,4.3,3.48,36.65,5.5,66.23,0
2015-08-02 22:11:30,60,comp3,20.39,13.7,10.92,31.31,17.1,166.1,0
2015-08-03 02:09:46,61,comp3,13.46,28.3,22.61,36.08,29.8,86.05,0
2015-08-03 02:49:00,91,comp4,40.84,26.3,21.0,61.84,29.6,132.8,0
2015-08-03 06:02:03,15,comp2,38.34,19.9,15.9,54.23,23.3,104.48,0
2015-08-03 08:14:35,63,comp2,41.72,16.0,12.79,54.51,17.4,133.91,0
2015-08-03 08:56:26,51,comp1,31.14,17.3,13.84,44.98,21.3,47.49,0
2015-08-03 11:21:22,60,comp3,21.48,13.9,11.14,32.62,16.9,122.29,0
2015-08-03 13:54:25,16,comp2,55.7,3.7,2.96,58.66,6.6,71.19,0
2015-08-03 20:25:05,14,comp4,42.0,7.6,6.08,48.09,10.2,104.82,0
2015-08-03 21:40:45,49,comp1,33.04,5.7,4.54,37.59,8.1,184.11,0
2015-08-04 05:35:27,85,comp3,15.35,6.6,5.28,20.62,9.9,152.89,0
2015-08-04 07:29:55,23,comp4,18.69,21.3,17.03,35.72,24.2,95.81,0
2015-08-04 09:16:04,12,comp4,27.16,13.4,10.74,37.91,15.5,179.97,0
2015-08-04 14:37:02,45,comp3,6.01,15.1,12.12,18.13,16.6,119.14,0
2015-08-04 20:08:10,9,comp3,20.05,6.6,5.31,25.36,10.5,176.4,0
2015-08-04 20:20:52,44,comp3,6.2,6.9,5.51,11.71,8.7,102.27,0
2015-08-05 00:46:12,96,comp1,29.62,7.1,5.71,35.33,10.1,157.33,0
2015-08-05 05:11:26,96,comp2,72.37,19.3,15.44,87.82,20.3,50.65,0
2015-08-05 10:31:48,77,comp1,24.74,5.2,4.19,28.93,8.6,92.12,0
2015-08-05 11:23:54,27,comp4,16.34,3.5,2.77,19.11,5.6,51.91,0
2015-08-05 17:37:03,50,comp1,25.74,22.1,17.72,43.45,25.0,74.88,0
2015-08-06 10:29:33,18,comp4,25.44,4.9,3.94,29.39,8.2,157.32,0
2015-08-06 20:01:51,15,comp1,12.69,20.7,16.53,29.22,24.0,102.18,0
2015-08-06 20:34:45,96,comp3,14.35,26.5,21.19,35.54,29.6,100.31,0
2015-08-07 00:41:45,79,comp4,15.03,14.5,11.63,26.65,17.2,115.59,0
2015-08-07 03:16:06,94,comp2,49.15,11.0,8.8,57.95,12.8,87.73,0
2015-08-07 14:02:42,50,comp3,20.42,25.6,20.49,40.91,27.0,75.03,0
2015-08-07 15:28:51,11,comp4,23.72,5.7,4.59,28.31,7.1,113.05,0
2015-08-08 00:34:38,38,comp4,46.72,21.1,16.91,63.63,23.1,141.78,0
2015-08-08 04:30:52,36,comp1,18.99,4.1,3.31,22.3,8.0,133.56,0
2015-08-08 06:14:53,85,comp3,7.66,24.4,19.5,27.16,26.0,60.94,0
2015-08-08 12:17:48,10,comp3,10.37,12.1,9.66,20.03,15.8,56.18,0
2015-08-08 18:50:26,73,comp4,42.4,13.7,10.98,53.38,15.7,125.43,0
2015-08-08 18:52:25,40,comp4,41.21,18.3,14.65,55.86,19.8,115.0,0
2015-08-08 22:29:42,97,comp3,16.56,15.4,12.29,28.85,19.2,43.27,0
2015-08-09 10:21:19,99,comp1,32.76,13.8,11.02,43.78,17.8,188.35,0
2015-08-09 20:00:38,51,comp1,37.06,20.6,16.5,53.56,21.3,131.55,0
2015-08-10 00:26:43,23,comp4,45.82,10.8,8.63,54.44,12.2,140.87,0
2015-08-10 01:23:39,56,comp4,21.82,14.5,11.59,33.41,16.8,41.34,0
2015-08-10 05:45:34,10,comp1,22.38,8.5,6.82,29.2,12.0,182.82,0
2015-08-10 07:23:01,42,comp2,26.15,7.0,5.62,31.77,10.5,53.55,0
2015-08-11 01:32:25,63,comp2,62.3,15.6,12.49,74.79,18.7,83.5,0
2015-08-11 02:42:21,72,comp3,9.17,22.1,17.69,26.86,23.8,123.45,0
2015-08-11 22:39:58,50,comp1,25.81,11.5,9.21,35.02,14.7,93.18,0
2015-08-11 22:59:59,96,comp1,23.44,22.6,18.07,41.51,24.7,90.95,0
2015-08-12 05:38:07,72,comp1,22.82,4.3,3.43,26.24,7.4,100.33,0
2015-08-12 09:14:39,57,comp1,33.84,17.5,13.96,47.8,20.7,187.68,0
2015-08-12 13:38:30,25,comp4,32.46,19.0,15.16,47.63,22.2,56.45,0
2015-08-12 13:49:22,34,comp4,27.43,7.4,5.94,33.37,8.2,71.1,0
2015-08-12 14:48:52,39,comp4,20.98,27.4,21.93,42.9,28.7,89.7,0
2015-08-13 02:13:37,50,comp4,53.3,29.6,23.67,76.97,31.6,179.77,0
2015-08-13 10:35:27,95,comp2,63.26,21.6,17.31,80.57,24.4,104.09,0
2015-08-13 17:43:57,39,comp1,22.75,15.2,12.13,34.88,16.2,53.35,0
2015-08-13 19:55:00,10,comp3,19.05,13.2,10.57,29.62,16.3,96.63,0
2015-08-13 22:21:05,9,comp2,86.1,10.6,8.45,94.55,13.5,89.54,0
2015-08-14 02:01:09,75,comp2,69.03,18.9,15.1,84.13,19.6,50.02,0
2015-08-14 05:16:39,62,comp1,7.42,6.7,5.39,12.81,10.4,42.29,0
2015-08-14 05:50:59,24,comp2,62.73,11.4,9.15,71.88,14.9,75.76,0
2015-08-14 11:29:18,20,comp1,38.9,5.9,4.74,43.63,7.7,108.69,0
2015-08-14 20:29:27,46,comp1,20.43,4.7,3.73,24.16,7.3,89.91,0
2015-08-15 05:22:57,16,comp1,22.5,12.8,10.27,32.77,15.6,42.25,0
2015-08-15 16:13:12,10,comp2,59.94,26.3,21.08,81.02,30.2,94.11,0
2015-08-15 20:00:52,34,comp3,9.47,21.5,17.23,26.69,22.9,50.13,0
2015-08-15 20:55:47,9,comp3,21.32,15.4,12.29,33.61,18.4,148.46,0
2015-08-16 00:29:41,77,comp1,14.45,10.0,8.02,22.47,12.8,105.51,0
2015-08-16 07:40:03,58,comp1,13.69,7.8,6.27,19.96,9.4,87.48,0
2015-08-16 07:59:39,90,comp1,26.22,23.0,18.4,44.62,26.1,133.32,0
2015-08-16 17:29:11,85,comp2,48.17,13.4,10.71,58.88,14.2,156.32,0
2015-08-16 18:15:02,93,comp2,35.04,4.4,3.49,38.52,6.3,101.61,0
2015-08-16 22:39:21,62,comp3,11.7,9.3,7.41,19.11,12.4,81.01,0
2015-08-17 00:22:56,57,comp4,41.61,4.1,3.26,44.87,4.7,64.05,0
2015-08-17 02:24:31,82,comp2,74.64,13.2,10.57,85.22,15.7,147.83,0
2015-08-17 04:33:54,71,comp4,30.27,10.0,8.02,38.29,13.4,67.7,0
2015-08-17 13:27:06,51,comp4,51.02,19.0,15.2,66.22,22.4,104.44,0
2015-08-17 16:30:25,86,comp1,34.65,23.2,18.55,53.2,25.3,65.89,0
2015-08-17 23:20:53,49,comp2,30.05,12.9,10.33,40.38,15.1,99.1,0
2015-08-18 01:14:14,53,comp1,11.31,14.6,11.65,22.97,17.3,35.39,0
2015-08-18 04:52:49,64,comp1,21.47,11.5,9.17,30.64,15.4,148.24,0
2015-08-18 20:50:25,36,comp3,21.28,24.6,19.68,40.96,25.4,67.76,0
2015-08-18 22:45:07,39,comp3,22.81,20.3,16.24,39.05,22.1,80.05,0
2015-08-19 02:15:49,42,comp4,25.33,15.6,12.49,37.82,16.2,87.62,0
2015-08-19 13:22:06,88,comp1,15.5,5.9,4.75,20.24,7.3,112.87,0
2015-08-19 14:43:17,52,comp3,11.52,7.6,6.06,17.58,10.3,64.52,0
2015-08-19 21:19:12,10,comp3,22.49,22.1,17.65,40.14,22.7,154.74,0
2015-08-20 02:07:45,10,comp2,48.84,25.4,20.29,69.13,27.3,101.92,0
2015-08-20 06:01:04,29,comp2,47.07,14.8,11.86,58.93,18.0,102.84,0
2015-08-20 10:57:05,86,comp1,30.3,12.7,10.18,40.48,14.2,119.0,0
2015-08-20 12:18:17,50,comp4,57.24,19.1,15.26,72.5,21.6,75.03,0
2015-08-20 12:34:02,44,comp3,12.01,8.4,6.69,18.7,10.6,129.6,0
2015-08-20 13:12:30,99,comp2,102.44,27.4,21.93,124.37,31.0,116.94,0
2015-08-20 16:26:49,20,comp2,65.63,10.9,8.75,74.38,13.7,176.43,0
2015-08-20 18:29:34,49,comp4,45.85,18.2,14.6,60.45,20.4,75.22,0
2015-08-21 00:05:44,90,comp3,18.34,29.1,23.29,41.63,31.3,147.44,0
2015-08-21 06:06:20,57,comp4,40.98,7.6,6.05,47.03,11.5,58.21,0
2015-08-21 18:36:14,61,comp2,29.5,5.7,4.59,34.1,8.4,129.48,0
2015-08-22 04:13:39,95,comp2,30.93,8.3,6.63,37.55,9.7,42.54,0
2015-08-22 04:14:30,40,comp3,10.59,20.9,16.74,27.33,22.5,83.51,0
2015-08-23 06:43:17,35,comp4,10.99,13.3,10.67,21.66,16.2,33.35,0
2015-08-23 11:01:08,57,comp4,62.72,31.3,25.06,87.78,35.1,72.3,0
2015-08-23 21:25:21,14,comp3,12.3,5.0,3.99,16.29,6.7,98.47,0
2015-08-24 02:59:12,90,comp1,28.9,19.7,15.78,44.68,22.9,183.61,0
2015-08-24 07:19:45,39,comp2,81.0,28.8,23.04,104.04,31.2,137.18,0
2015-08-24 10:16:33,20,comp1,21.73,25.8,20.66,42.39,29.7,119.88,0
2015-08-24 11:17:24,50,comp4,41.05,12.7,10.17,51.21,14.0,148.95,0
2015-08-24 12:07:05,73,comp1,26.67,6.9,5.5,32.17,8.9,147.63,0
2015-08-24 14:29:44,24,comp1,20.52,22.7,18.13,38.65,24.3,151.1,0
2015-08-24 18:15:21,73,comp2,81.83,25.2,20.16,101.99,28.9,130.5,0
2015-08-24 18:21:30,99,comp4,50.48,7.5,6.02,56.5,8.7,163.88,0
2015-08-24 19:57:24,39,comp4,48.77,20.0,16.02,64.79,20.9,154.43,0
2015-08-25 05:44:34,89,comp3,7.77,4.3,3.48,11.25,8.1,44.74,0
2015-08-25 11:05:42,60,comp4,44.1,15.5,12.4,56.51,17.7,140.25,0
2015-08-25 12:14:38,96,comp2,84.26,22.4,17.89,102.15,25.9,91.4,0
2015-08-25 16:52:30,69,comp1,22.97,3.9,3.1,26.07,6.5,73.06,0
2015-08-25 18:10:18,51,comp1,31.52,19.8,15.8,47.32,21.4,109.1,0
2015-08-25 22:22:41,79,comp4,12.28,10.2,8.13,20.41,13.8,105.13,0
2015-08-26 00:42:13,42,comp3,10.86,3.2,2.53,13.38,6.4,130.2,0
2015-08-26 09:29:10,25,comp1,20.13,18.2,14.55,34.68,19.7,148.27,0
2015-08-26 13:14:59,12,comp2,105.66,18.7,14.98,120.65,20.3,139.1,0
2015-08-26 22:20:00,29,comp2,17.12,7.0,5.57,22.7,7.7,71.38,0
2015-08-27 06:55:02,96,comp1,14.01,15.6,12.51,26.51,18.6,153.57,0
2015-08-27 21:12:40,88,comp4,14.59,10.5,8.38,22.98,12.6,127.19,0
2015-08-28 01:00:53,23,comp4,31.5,23.5,18.82,50.32,24.1,64.84,0
2015-08-28 02:17:40,82,comp2,73.75,19.2,15.35,89.09,22.5,51.64,0
2015-08-28 04:43:09,41,comp2,59.2,11.3,9.07,68.27,12.9,100.16,0
2015-08-28 19:08:21,67,comp1,21.3,6.0,4.79,26.09,9.1,97.87,0
2015-08-28 22:40:09,99,comp1,32.11,20.3,16.22,48.32,22.8,112.58,0
2015-08-29 11:55:44,25,comp3,13.88,9.3,7.43,21.31,13.1,165.02,0
2015-08-29 13:03:14,10,comp3,12.24,6.9,5.53,17.77,7.9,80.0,0
2015-08-29 16:07:09,69,comp3,13.17,4.4,3.5,16.67,6.8,74.09,0
2015-08-30 00:59:04,18,comp1,26.02,6.0,4.83,30.85,9.9,109.2,0
2015-08-30 03:07:30,73,comp4,21.67,20.3,16.21,37.89,23.8,124.04,0
2015-08-30 04:23:39,51,comp4,36.88,12.6,10.11,46.98,13.4,63.67,0
2015-08-30 05:37:25,11,comp1,19.62,18.2,14.6,34.22,19.7,94.37,0
2015-08-30 07:16:05,38,comp4,30.56,6.4,5.1,35.66,7.5,121.64,0
2015-08-30 10:53:09,96,comp4,53.88,12.4,9.94,63.82,14.8,64.79,0
2015-08-30 15:51:18,36,comp3,15.77,29.3,23.46,39.23,30.8,81.88,0
2015-08-30 19:22:05,60,comp1,22.49,6.4,5.13,27.62,10.4,124.2,0
2015-08-31 00:13:45,22,comp3,11.14,23.6,18.87,30.01,24.3,65.89,0
2015-08-31 17:57:46,53,comp2,59.67,19.1,15.26,74.93,21.1,107.81,0
2015-08-31 21:13:55,60,comp2,29.59,28.3,22.6,52.2,32.0,115.06,0
2015-08-31 22:13:21,51,comp2,43.84,9.9,7.92,51.75,11.5,185.91,0
2015-09-01 09:43:07,32,comp1,28.32,14.4,11.49,39.81,17.9,127.94,0
2015-09-01 10:11:30,67,comp2,73.1,20.8,16.6,89.7,23.5,137.46,0
2015-09-01 14:19:22,39,comp1,13.43,19.1,15.3,28.73,23.0,78.96,0
2015-09-01 23:41:48,74,comp3,11.07,5.5,4.39,15.47,6.8,71.48,0
2015-09-02 10:51:33,50,comp3,15.89,26.2,20.99,36.88,27.9,129.41,0
2015-09-02 13:50:19,25,comp1,21.45,7.9,6.28,27.73,11.8,114.9,0
2015-09-02 16:13:59,60,comp2,53.17,25.6,20.45,73.62,26.4,123.6,0
2015-09-03 02:50:49,67,comp4,33.68,17.6,14.1,47.79,18.7,81.53,0
2015-09-03 19:26:10,25,comp3,24.24,14.6,11.69,35.93,18.2,101.27,0
2015-09-03 20:42:09,90,comp3,13.57,30.7,24.57,38.14,34.6,64.09,0
2015-09-04 02:57:28,68,comp4,28.51,19.4,15.53,44.03,22.4,76.69,0
2015-09-04 07:31:34,14,comp3,9.3,17.1,13.68,22.98,18.8,97.19,0
2015-09-04 07:57:34,14,comp1,29.6,24.0,19.18,48.77,26.4,102.99,0
2015-09-04 18:23:37,80,comp4,29.5,8.3,6.65,36.15,9.5,90.18,0
2015-09-05 05:42:31,73,comp1,20.32,17.2,13.77,34.09,20.7,157.89,0
2015-09-05 17:22:33,49,comp1,13.27,9.9,7.94,21.21,13.3,55.29,0
2015-09-05 17:42:07,70,comp1,15.47,9.1,7.26,22.73,11.3,34.95,0
2015-09-06 08:30:21,84,comp4,36.0,16.3,13.03,49.03,18.8,53.58,0
2015-09-07 03:02:35,20,comp3,13.24,17.3,13.88,27.12,20.4,130.44,0
2015-09-07 05:07:08,84,comp1,11.31,7.4,5.95,17.26,9.2,42.2,0
2015-09-07 14:23:25,96,comp4,35.55,16.7,13.39,48.94,17.5,137.64,0
2015-09-07 14:51:39,36,comp4,22.61,9.7,7.78,30.39,10.6,111.03,0
2015-09-07 20:22:11,89,comp1,19.7,3.5,2.84,22.54,5.9,98.98,0
2015-09-08 10:13:17,83,comp4,38.71,5.0,3.99,42.7,7.5,71.02,0
2015-09-08 20:15:04,45,comp1,16.78,4.6,3.65,20.42,5.8,40.98,0
2015-09-08 22:49:54,2,comp2,54.35,18.0,14.44,68.78,21.2,107.89,0
2015-09-09 11:32:26,40,comp4,37.66,24.2,19.34,57.0,26.8,79.21,0
2015-09-09 13:05:30,61,comp1,19.93,18.6,14.92,34.85,21.7,137.91,0
2015-09-10 03:21:00,80,comp2,38.33,15.6,12.46,50.79,18.1,72.63,0
2015-09-10 08:54:59,67,comp3,10.72,11.5,9.19,19.9,13.2,55.43,0
2015-09-10 11:46:55,38,comp1,30.52,9.6,7.67,38.19,12.1,58.09,0
2015-09-10 14:42:09,41,comp3,10.88,4.9,3.95,14.83,6.3,73.62,0
2015-09-11 00:30:30,58,comp2,34.82,26.2,20.93,55.75,26.7,59.44,0
2015-09-11 02:47:37,38,comp3,10.8,18.2,14.55,25.35,19.9,64.26,0
2015-09-11 05:15:27,64,comp1,17.22,17.1,13.65,30.88,20.4,105.57,0
2015-09-11 06:25:51,5,comp1,20.06,21.3,17.02,37.08,22.5,120.77,0
2015-09-11 18:38:47,2,comp2,25.69,13.2,10.58,36.27,16.0,66.35,0
2015-09-11 23:30:03,12,comp4,29.49,11.6,9.3,38.79,13.4,64.9,0
2015-09-12 06:17:55,24,comp3,22.73,5.1,4.07,26.79,5.7,53.81,0
2015-09-12 06:22:01,90,comp2,76.29,23.2,18.59,94.88,26.8,55.18,0
2015-09-12 07:00:15,65,comp2,51.98,11.0,8.78,60.76,14.1,125.28,0
2015-09-12 08:18:52,82,comp4,29.14,12.4,9.95,39.09,14.4,88.31,0
2015-09-13 01:13:33,95,comp2,29.0,10.6,8.46,37.46,12.7,57.17,0
2015-09-13 06:53:45,97,comp4,31.1,6.6,5.26,36.36,7.4,150.3,0
2015-09-13 07:09:43,10,comp3,24.0,8.4,6.68,30.68,9.5,113.23,0
2015-09-13 09:50:20,59,comp2,86.78,9.2,7.37,94.16,12.1,90.57,0
2015-09-13 21:25:18,89,comp4,27.41,4.8,3.82,31.23,8.6,145.0,0
2015-09-13 22:09:51,1,comp1,17.59,6.2,4.93,22.51,8.3,116.68,0
2015-09-14 00:01:02,74,comp1,11.18,5.1,4.12,15.3,7.2,108.48,0
2015-09-14 07:57:18,20,comp4,46.41,15.4,12.3,58.71,18.6,101.44,0
2015-09-14 11:38:11,51,comp2,61.0,16.6,13.27,74.27,19.2,107.97,0
2015-09-14 17:30:13,86,comp4,40.76,6.1,4.88,45.64,9.2,138.6,0
2015-09-14 18:40:21,53,comp3,12.18,12.2,9.73,21.91,13.1,36.17,0
2015-09-14 21:49:32,40,comp3,17.89,11.7,9.37,27.26,14.4,136.72,0
2015-09-15 01:05:15,9,comp3,21.47,20.9,16.71,38.18,21.9,55.08,0
2015-09-15 01:42:56,99,comp4,21.62,21.2,16.96,38.58,23.2,98.23,0
2015-09-15 07:43:34,59,comp4,40.81,6.9,5.51,46.32,10.3,145.52,0
2015-09-15 09:27:08,84,comp1,15.1,7.6,6.08,21.17,8.5,154.25,0
2015-09-15 11:36:20,36,comp3,23.59,25.4,20.35,43.94,27.6,148.67,0
2015-09-15 15:13:09,22,comp1,14.11,12.2,9.77,23.88,15.3,61.47,0
2015-09-15 15:13:51,12,comp2,90.85,22.5,18.01,108.86,25.7,57.31,0
2015-09-15 18:01:41,64,comp4,23.05,8.5,6.76,29.82,9.3,103.99,0
2015-09-15 19:33:58,25,comp2,87.8,11.2,8.92,96.73,13.9,184.6,0
2015-09-15 20:33:21,46,comp3,16.99,23.4,18.76,35.75,26.7,140.21,0
2015-09-15 23:08:38,22,comp4,55.99,25.6,20.47,76.45,28.4,140.05,0
2015-09-16 05:35:29,23,comp2,57.03,6.7,5.39,62.42,8.4,89.69,0
2015-09-16 07:15:16,91,comp1,24.98,26.8,21.47,46.44,30.8,84.58,0
2015-09-16 23:24:21,70,comp4,18.24,2.9,2.33,20.57,6.6,54.95,0
2015-09-16 23:53:32,23,comp2,84.05,11.1,8.9,92.94,12.9,58.67,0
2015-09-17 00:16:11,17,comp2,18.98,4.6,3.66,22.64,6.1,88.29,0
2015-09-17 06:16:31,28,comp1,17.77,19.0,15.17,32.93,21.0,37.27,0
2015-09-17 08:56:10,12,comp2,35.5,29.7,23.8,59.3,30.8,158.76,0
2015-09-17 11:58:04,42,comp1,16.0,6.3,5.03,21.04,8.1,153.43,0
2015-09-17 18:21:14,36,comp3,14.05,12.2,9.74,23.79,12.9,163.39,0
2015-09-17 23:48:31,38,comp3,10.6,21.9,17.54,28.14,25.0,55.69,0
2015-09-18 02:17:54,10,comp2,95.84,16.8,13.46,109.3,19.3,63.42,0
2015-09-18 03:59:13,19,comp1,9.87,20.6,16.52,26.39,22.4,150.95,0
2015-09-18 04:58:34,94,comp3,11.46,18.2,14.59,26.05,19.5,98.97,0
2015-09-18 06:05:49,59,comp2,96.67,20.0,16.03,112.7,20.9,119.49,0
2015-09-18 10:42:38,22,comp4,24.59,16.4,13.16,37.75,18.0,134.31,0
2015-09-18 20:36:23,10,comp4,44.64,21.9,17.49,62.13,25.2,168.36,0
2015-09-19 02:07:06,57,comp1,30.53,28.0,22.42,52.94,31.3,153.33,0
2015-09-19 02:40:13,77,comp2,92.55,11.7,9.39,101.95,12.6,188.29,0
2015-09-19 06:54:36,25,comp3,15.02,8.8,7.06,22.08,9.3,175.67,0
2015-09-19 07:12:54,77,comp3,19.21,27.8,22.25,41.46,28.6,157.93,0
2015-09-19 12:12:44,2,comp2,26.87,7.1,5.71,32.58,10.5,129.24,0
2015-09-19 17:50:37,99,comp4,49.81,9.3,7.45,57.26,10.0,139.21,0
2015-09-19 20:54:58,57,comp4,25.44,7.9,6.36,31.79,8.6,146.38,0
2015-09-19 21:28:02,67,comp4,29.87,8.5,6.82,36.69,10.4,91.38,0
2015-09-19 21:55:17,77,comp1,31.62,9.2,7.4,39.02,12.1,143.79,0
2015-09-20 01:55:57,78,comp4,26.95,9.6,7.71,34.66,10.3,92.32,0
2015-09-20 03:14:20,96,comp3,12.13,9.6,7.65,19.77,11.5,95.05,0
2015-09-20 05:26:13,10,comp3,13.36,18.8,15.03,28.39,22.6,102.06,0
2015-09-20 09:18:08,24,comp1,13.33,25.8,20.65,33.98,28.9,66.21,0
2015-09-20 15:47:38,77,comp4,47.64,6.1,4.89,52.53,6.9,136.54,0
2015-09-21 01:03:38,23,comp3,19.87,7.6,6.09,25.96,9.5,115.25,0
2015-09-21 01:20:03,39,comp1,16.53,27.7,22.14,38.67,28.5,156.24,0
2015-09-21 03:47:28,71,comp4,18.99,20.6,16.46,35.45,22.8,43.09,0
2015-09-21 05:13:21,73,comp4,38.62,23.9,19.13,57.75,27.7,79.58,0
2015-09-21 09:26:56,100,comp1,16.37,11.6,9.29,25.66,13.3,105.11,0
2015-09-21 18:03:40,36,comp4,56.65,21.8,17.4,74.05,25.1,150.17,0
2015-09-21 21:34:04,20,comp2,110.59,19.1,15.25,125.84,20.0,171.61,0
2015-09-22 10:01:45,74,comp4,19.12,10.2,8.18,27.3,11.8,116.79,0
2015-09-22 18:50:24,69,comp3,8.0,22.8,18.22,26.22,23.8,72.48,0
2015-09-22 21:19:20,17,comp3,4.72,11.7,9.32,14.04,15.5,131.68,0
2015-09-23 07:16:32,69,comp3,5.87,14.9,11.9,17.77,16.9,80.07,0
2015-09-23 19:03:58,67,comp1,16.5,19.8,15.81,32.3,20.5,102.61,0
2015-09-24 07:00:11,83,comp2,37.56,19.6,15.69,53.25,21.3,90.62,0
2015-09-24 08:06:52,73,comp4,21.96,11.0,8.79,30.75,13.0,111.25,0
2015-09-24 10:53:31,89,comp4,22.81,22.7,18.13,40.94,24.4,94.76,0
2015-09-24 14:11:14,50,comp4,60.22,22.7,18.19,78.41,23.3,60.58,0
2015-09-24 17:38:09,91,comp4,33.71,28.8,23.02,56.72,30.8,146.38,0
2015-09-24 17:58:21,22,comp2,86.53,21.6,17.29,103.82,23.6,116.92,0
